name,category,sub_category,lat,lng,district,opening_hours,budget
Emine Sultan Ev Yemekleri,Dining,World Cuisine,41.0299803,28.8281625,Bağcılar,09:00-22:00,Medium
Dostlar Ocakbaşı,Dining,World Cuisine,41.0241849,28.8287969,Bağcılar,09:00-22:00,Medium
Öztaş Lokantası,Dining,World Cuisine,41.0455945,28.8389298,Bağcılar,09:00-22:00,Medium
Esnaflar Restaurant,Dining,World Cuisine,41.0391754,28.8252517,Bağcılar,09:00-22:00,Medium
Hatay Dürüncüsü,Dining,World Cuisine,41.045268,28.8271719,Bağcılar,09:00-22:00,Medium
Altin tepsi,Dining,World Cuisine,41.0397255,28.8429938,Bağcılar,09:00-22:00,Medium
Bülbül Lokantası,Dining,World Cuisine,41.0458367,28.8439589,Bağcılar,09:00-22:00,Medium
Eyüp Pide,Dining,World Cuisine,41.0446624,28.8442724,Bağcılar,09:00-22:00,Medium
Atestugla,Dining,World Cuisine,41.045514,28.8318433,Bağcılar,24/7,Medium
Şimşek Pastanesi,Dining,World Cuisine,41.0398038,28.8404088,Bağcılar,09:00-22:00,Medium
Esnaf lokantasi,Dining,World Cuisine,41.0407437,28.8362353,Bağcılar,24/7,Medium
Parkmangal,Dining,World Cuisine,41.0429323,28.8317874,Bağcılar,24/7,Medium
Kacmaz,Dining,World Cuisine,41.0420137,28.8438269,Bağcılar,09:00-22:00,Medium
Rose,Dining,World Cuisine,41.0396426,28.8426009,Bağcılar,09:00-22:00,Medium
Aziz usta,Dining,World Cuisine,41.0411543,28.8361446,Bağcılar,24/7,Medium
Sahra fastfood,Dining,World Cuisine,41.0404699,28.8362353,Bağcılar,24/7,Medium
Nersin,Dining,World Cuisine,41.0399922,28.8403375,Bağcılar,09:00-22:00,Medium
Netlasan,Dining,World Cuisine,41.0390481,28.8402575,Bağcılar,09:00-22:00,Medium
Matam halep,Dining,World Cuisine,41.0401761,28.8443142,Bağcılar,09:00-22:00,Medium
Urfa Kebap Salonu,Dining,World Cuisine,41.0450307,28.8397256,Bağcılar,09:00-22:00,Medium
Caylan,Dining,World Cuisine,41.0388046,28.8395043,Bağcılar,09:00-22:00,Medium
Has cigkofte,Dining,World Cuisine,41.0388938,28.8402722,Bağcılar,09:00-22:00,Medium
KARDEŞLER DÜRÜM,Dining,World Cuisine,41.0431371,28.8478559,Bağcılar,09:00-22:00,Medium
Marsal aziz usta,Dining,World Cuisine,41.0384336,28.8384436,Bağcılar,24/7,Medium
Onur Pide & Börek,Dining,World Cuisine,41.0362155,28.8338436,Bağcılar,09:00-22:00,Medium
Ziyafet cigkofte,Dining,World Cuisine,41.0402434,28.8402423,Bağcılar,09:00-22:00,Medium
Hazar Kanat,Dining,World Cuisine,41.0438712,28.8309029,Bağcılar,09:00-22:00,Medium
Oz ay,Dining,World Cuisine,41.0455277,28.8321881,Bağcılar,24/7,Medium
Baba doner,Dining,World Cuisine,41.0411127,28.8439998,Bağcılar,09:00-22:00,Medium
Golden garden,Dining,World Cuisine,41.0430844,28.8356364,Bağcılar,24/7,Medium
Burak Pide,Dining,World Cuisine,41.0382124,28.8246043,Bağcılar,09:00-22:00,Medium
Tayfor bufe,Dining,World Cuisine,41.0443495,28.8389022,Bağcılar,09:00-22:00,Medium
Almina Lokantası,Dining,World Cuisine,41.0358378,28.8337302,Bağcılar,09:00-22:00,Medium
Lider et,Dining,World Cuisine,41.0429792,28.8396477,Bağcılar,09:00-22:00,Medium
Erken usta cigkofte,Dining,World Cuisine,41.0454798,28.8315711,Bağcılar,24/7,Medium
Ahmet usta,Dining,World Cuisine,41.0421204,28.8438112,Bağcılar,09:00-22:00,Medium
Urfa pide,Dining,World Cuisine,41.0403151,28.8402185,Bağcılar,09:00-22:00,Medium
Meydan Dürüm,Dining,World Cuisine,41.0341998,28.8550349,Bağcılar,09:00-22:00,Medium
Üsküp Lokantası,Dining,World Cuisine,41.0334696,28.8599765,Bağcılar,09:00-22:00,Medium
Salloura,Dining,World Cuisine,41.033495,28.8595945,Bağcılar,09:00-22:00,Medium
Hatay kebap,Dining,World Cuisine,41.0331588,28.8619066,Bağcılar,09:00-22:00,Medium
Çakır köfte,Dining,World Cuisine,41.0338825,28.8648048,Bağcılar,09:00-22:00,Medium
Pizzalive,Dining,World Cuisine,41.0406365,28.8583621,Esenler,09:00-22:00,Medium
Eylül Pide,Dining,World Cuisine,41.0452199,28.8584445,Esenler,09:00-22:00,Medium
KUZUBEYİ,Dining,World Cuisine,41.0442551,28.8582815,Esenler,09:00-22:00,Medium
Safir kebab & Lahmacun,Dining,World Cuisine,41.0408567,28.8588596,Esenler,09:00-22:00,Medium
Tarihi İskender,Dining,World Cuisine,41.043283,28.8593345,Esenler,09:00-22:00,Medium
Alo döner,Dining,World Cuisine,41.0448134,28.8597396,Bağcılar,09:00-22:00,Medium
Halep Kahvesi,Dining,World Cuisine,41.039943,28.8612422,Bağcılar,09:00-22:00,Medium
Al Tayeb,Dining,World Cuisine,41.0340827,28.8650772,Bağcılar,09:00-22:00,Medium
Efsane,Dining,World Cuisine,41.0395586,28.8650028,Bağcılar,09:00-22:00,Medium
Tat bir pilav,Dining,World Cuisine,41.0340314,28.8604218,Bağcılar,09:00-22:00,Medium
Camlıbel,Dining,World Cuisine,41.0433123,28.8507605,Bağcılar,09:00-22:00,Medium
Emirhan sofrası,Dining,World Cuisine,41.0448457,28.85974,Bağcılar,09:00-22:00,Medium
Diva kebap,Dining,World Cuisine,41.034467,28.8664988,Bağcılar,09:00-22:00,Medium
ÜÇKAYA ET LOKANTASI,Dining,World Cuisine,41.0432335,28.8508999,Bağcılar,09:00-22:00,Medium
Mersin tantuni,Dining,World Cuisine,41.0334654,28.8624906,Bağcılar,09:00-22:00,Medium
Hacı Sayid,Dining,World Cuisine,41.0356492,28.8573393,Bağcılar,09:00-22:00,Medium
KİRVAM ET LOKANTASI,Dining,World Cuisine,41.0439229,28.8506553,Bağcılar,09:00-22:00,Medium
Pandora restaurant,Dining,World Cuisine,41.0310087,28.8562198,Bağcılar,09:00-22:00,Medium
Kervan döner,Dining,World Cuisine,41.0320122,28.8468335,Bağcılar,09:00-22:00,Medium
Yörem kebap,Dining,World Cuisine,41.0322814,28.8494395,Bağcılar,09:00-22:00,Medium
Biyesen çiğköfte,Dining,World Cuisine,41.0268725,28.8516086,Bağcılar,09:00-22:00,Medium
Danacı,Dining,World Cuisine,41.028118,28.8572472,Bağcılar,09:00-22:00,Medium
Kekik restaurant,Dining,World Cuisine,41.0301495,28.8697273,Bağcılar,09:00-22:00,Medium
SAFRAN DÖNER,Dining,World Cuisine,41.0201067,28.8587079,Zeytinburnu,09:00-22:00,Medium
Express döner köfte,Dining,World Cuisine,41.0269996,28.8504229,Bağcılar,09:00-22:00,Medium
مطعم البارون,Dining,World Cuisine,41.0284446,28.8571994,Bağcılar,09:00-22:00,Medium
Kömür,Dining,World Cuisine,41.0300165,28.8634233,Bağcılar,09:00-22:00,Medium
Kahta döner,Dining,World Cuisine,41.0262481,28.8507119,Bağcılar,09:00-22:00,Medium
Çorbacı müdavim,Dining,World Cuisine,41.0314221,28.8628476,Bağcılar,09:00-22:00,Medium
Osmanoğulları pide & börek,Dining,World Cuisine,41.0318473,28.8494532,Bağcılar,09:00-22:00,Medium
Urfa kebapçı,Dining,World Cuisine,41.0321511,28.8468926,Bağcılar,09:00-22:00,Medium
Damak et mangal,Dining,World Cuisine,41.0309041,28.8628027,Bağcılar,09:00-22:00,Medium
Pide lahmacun kebap,Dining,World Cuisine,41.0299484,28.855242,Bağcılar,09:00-22:00,Medium
DAMAK TADI,Dining,World Cuisine,41.0225046,28.8575612,Zeytinburnu,09:00-22:00,Medium
KEPAP & DÖNER SARAYI,Dining,World Cuisine,41.0210611,28.8581531,Zeytinburnu,09:00-22:00,Medium
Bağdatli ocakbaşı,Dining,World Cuisine,41.0304106,28.8634292,Bağcılar,09:00-22:00,Medium
Han Et Mangal,Dining,World Cuisine,41.0315084,28.8692191,Bağcılar,09:00-22:00,Medium
Hacı Said,Dining,World Cuisine,41.0312174,28.8627065,Bağcılar,09:00-22:00,Medium
Sultan Tabağı,Dining,World Cuisine,41.0282193,28.8569202,Bağcılar,09:00-22:00,Medium
Yücel Usta Mangalbaşı,Dining,World Cuisine,41.0237311,28.8572289,Bağcılar,09:00-22:00,Medium
Çotanak pide,Dining,World Cuisine,41.0316665,28.8481556,Bağcılar,09:00-22:00,Medium
Abdurrahman Şark Sofrası,Dining,World Cuisine,41.0240951,28.8564415,Bağcılar,09:00-22:00,Medium
Pandora cafe restaurant,Dining,World Cuisine,41.0310469,28.8560312,Bağcılar,09:00-22:00,Medium
Simya cafe restoran,Dining,World Cuisine,41.0294139,28.8695292,Bağcılar,09:00-22:00,Medium
Heydöner,Dining,World Cuisine,41.0307543,28.8563007,Bağcılar,09:00-22:00,Medium
Kahta araames,Dining,World Cuisine,41.0310925,28.8669336,Bağcılar,09:00-22:00,Medium
Sadık Oğulları Börek Pide Pizza,Dining,World Cuisine,41.0209321,28.8580259,Bağcılar,09:00-22:00,Medium
Özgüllüm lokantası,Dining,World Cuisine,41.0322026,28.8562463,Bağcılar,09:00-22:00,Medium
Sanat,Dining,World Cuisine,41.0348507,28.9778709,Beyoğlu,09:00-22:00,Medium
Spice Shops,Other,General,41.0167611,28.9706369,Fatih,09:00-22:00,Low
Yoros,Dining,World Cuisine,41.1778975,29.095033,Sarıyer,09:00-22:00,Medium
Lipari,Dining,Seafood,41.0675199,29.0434816,Beşiktaş,Mo-Su 12:00-01:00,Medium
Hatay Medeniyetler Sofordsi,Dining,World Cuisine,41.0356199,28.9833579,Beyoğlu,09:00-22:00,Medium
Plavci,Dining,Kebab,41.0245729,28.9701069,Beyoğlu,09:00-22:00,Medium
Osmanlı Kebapçısı,Dining,World Cuisine,41.0179383,28.9687092,Fatih,09:00-22:00,Medium
Nola,Dining,World Cuisine,41.0252147,28.9736624,Beyoğlu,09:00-22:00,Medium
Lezzette Son Nokta,Dining,World Cuisine,41.0252573,28.97396,Beyoğlu,09:00-22:00,Medium
Galata House Restaurant,Dining,World Cuisine,41.0248245,28.9734784,Beyoğlu,09:00-22:00,Medium
Midpoint,Dining,World Cuisine,41.0286271,28.9742703,Beyoğlu,09:00-22:00,Medium
Refik,Dining,World Cuisine,41.0297714,28.9745527,Beyoğlu,09:00-22:00,Medium
Sahrap,Dining,Turkish,41.0290124,28.9733345,Beyoğlu,09:00-22:00,Medium
Pera Public,Dining,World Cuisine,41.0336373,28.9755706,Beyoğlu,09:00-22:00,Medium
Sultan Kebap,Dining,World Cuisine,41.0394224,28.9839902,Beyoğlu,09:00-22:00,Medium
Kabataş Köftecisi Mehmet,Dining,World Cuisine,41.0229731,28.971195,Beyoğlu,09:00-22:00,Medium
Dubb Indian Bosphorus Restaurant,Dining,Indian,41.0442683,28.9899031,Şişli,"Mo-Su 12:00-15:00, 18:00-23:00",Medium
boga,Dining,World Cuisine,41.0748186,28.9694239,Kağıthane,09:00-22:00,Medium
Rumeli Kale Cafe & Restaurant,Dining,World Cuisine,41.0874473,29.0566987,Beykoz,09:00-22:00,Medium
Hira Ev Yemekleri,Dining,Kebab,41.0103237,29.0353808,Kadıköy,Mo-Fr 09:00-17:00,Medium
Meat & Meet,Dining,Steak_House;Turkish;Kebab;Local,41.057168,28.9839872,Şişli,09:00-22:00,High
Cafe Zone,Dining,World Cuisine,41.0513198,28.9900077,Şişli,09:00-22:00,Medium
Milano Gourmet,Dining,World Cuisine,41.0523098,28.9931079,Şişli,Mo-Su 09:00-01:00,Medium
Pizzeria,Dining,World Cuisine,41.0528506,28.9942214,Şişli,09:00-22:00,Medium
Döner Plus,Dining,World Cuisine,41.0523578,28.9930441,Şişli,09:00-22:00,Medium
ÇATÇAT Nişantaşı,Dining,Kebab,41.0524208,28.9929768,Şişli,Mo-Su 12:00-02:00,Medium
Bodrum Manti,Dining,World Cuisine,41.0677803,29.0454255,Beşiktaş,09:00-22:00,Medium
Aden Baba,Dining,World Cuisine,41.0675542,29.0435977,Beşiktaş,09:00-22:00,Medium
Fistik Kebap ve Lahmacun Salonu,Dining,World Cuisine,41.0673589,29.0433647,Beşiktaş,09:00-22:00,Medium
Boris’in Yeri,Dining,World Cuisine,41.0039678,28.9642662,Fatih,06:30-20:30,Medium
Dürümzade,Dining,World Cuisine,41.035399,28.9773125,Beyoğlu,09:00-22:00,Medium
Köfteci Hüseyin,Dining,World Cuisine,41.03637,28.9822592,Beyoğlu,09:00-22:00,Medium
Koftesi Arnavut,Dining,World Cuisine,41.0326092,28.9480466,Eyüpsultan,09:00-22:00,Medium
cukur meyhane,Dining,World Cuisine,41.0337057,28.9789596,Beyoğlu,09:00-22:00,Medium
Nusr-Et Burger Nisantasi,Dining,World Cuisine,41.0476574,28.9933096,Şişli,09:00-22:00,Medium
Trattoria Carbonara,Dining,Italian,41.0656177,29.0040254,Şişli,Mo-Su 12:00-22:00; PH closed,Medium
Nusr-Et Burger Bebek,Dining,World Cuisine,41.0784165,29.0446057,Beşiktaş,09:00-22:00,Medium
Fransiz Gecidi,Other,General,41.0245125,28.9793708,Beyoğlu,09:00-22:00,Low
Eğrikapı,Other,General,41.0364729,28.9393976,Eyüpsultan,09:00-22:00,Low
valide,Dining,World Cuisine,41.0097685,29.0374538,Kadıköy,09:00-22:00,Medium
Sırdaş Lokanta,Dining,Turkish,41.0167472,28.950346,Fatih,09:00-22:00,Medium
Al madina,Dining,World Cuisine,41.0358366,28.9835471,Beyoğlu,09:00-22:00,Medium
Altınkum,Dining,World Cuisine,41.1843292,29.0757862,Sarıyer,09:00-22:00,Medium
Kenan Usta Ocakbasi,Dining,World Cuisine,41.0364801,28.9822386,Beyoğlu,09:00-22:00,Medium
Fish & meat house,Dining,World Cuisine,41.032649,28.9840203,Beyoğlu,09:00-22:00,Medium
Babos Börekçilik,Dining,World Cuisine,41.0468255,29.0023845,Beşiktaş,09:00-22:00,Medium
Çesme Bazlama Kahvalti,Dining,World Cuisine,41.0490702,28.9952316,Şişli,09:00-22:00,Medium
Art,Dining,World Cuisine,41.0350436,28.9772135,Beyoğlu,09:00-22:00,Medium
Zencefil,Dining,World Cuisine,41.0366889,28.982748,Beyoğlu,09:00-22:00,Medium
Rumeli Kotok Köftecisi,Dining,World Cuisine,41.0528187,28.9944275,Şişli,09:00-22:00,Medium
Beyranistan,Dining,World Cuisine,41.050157,29.0537448,Üsküdar,09:00-22:00,Medium
Nişantaşi Mantıcısı,Dining,World Cuisine,41.0535008,28.9945029,Şişli,09:00-22:00,Medium
Elbet,Dining,World Cuisine,41.0821697,29.0265194,Beşiktaş,09:00-22:00,Medium
Leb-i derya,Dining,Regional,41.0286253,28.976482,Beyoğlu,16:00-02:00,Medium
Miyabi,Dining,Sushi,41.0821284,29.0264268,Beşiktaş,09:00-22:00,High
Tepsi Cafe & Restoran,Dining,World Cuisine,41.1093482,29.0181969,Kağıthane,09:00-22:00,Medium
Otantik Anadolu Yemekleri,Dining,World Cuisine,41.0339264,28.978145,Beyoğlu,09:00-22:00,Medium
Dürümcü Doğan,Dining,World Cuisine,41.0392654,28.8443637,Bağcılar,09:00-22:00,Medium
Sofana Restaurant,Dining,World Cuisine,41.0106382,28.9752578,Fatih,09:00-22:00,Medium
Zübeyir Ocakbaşı,Dining,Turkish,41.0365151,28.9821352,Beyoğlu,09:00-22:00,Medium
Şişli Balıkçısı Pangaltı,Dining,World Cuisine,41.0518222,28.9872849,Şişli,09:00-22:00,Medium
Zencefil,Dining,World Cuisine,41.0366148,28.9827585,Beyoğlu,09:00-22:00,Medium
Dragon Restaurant,Dining,Chinese,41.0439514,28.9896891,Şişli,Tu-Sa 18:30-23:30; Su 18:00-23:00,Medium
alkuds resturant,Dining,World Cuisine,41.0354021,28.9803857,Beyoğlu,09:00-22:00,Medium
Tariflerle Yemekler,Dining,Turkish;Italian;Chinese;Japanese;Mexican;Indian;Asian;Chicken;French;American;German;Greek;International;Thai,41.0485766,29.0267888,Beşiktaş,24/7,High
Tariflerle Yemekler,Dining,International,41.0512683,29.021379,Beşiktaş,24/7,Medium
Atiye,Dining,World Cuisine,41.0484835,28.993667,Şişli,09:00-22:00,Medium
Zencefil,Dining,World Cuisine,41.0365808,28.9826385,Beyoğlu,09:00-22:00,Medium
مطعم حضرموت,Dining,World Cuisine,41.0202553,28.9418538,Fatih,09:00-22:00,Medium
Antakya Kebap Asmalı,Dining,Turkish,41.0299944,28.9747176,Beyoğlu,Mo-Su 09:00-02:00,Medium
Ozi Pizza and Pasta,Dining,World Cuisine,41.0053297,28.9733578,Fatih,09:00-22:00,Medium
Sultan Terrace Fish Kebap Steaks House,Dining,World Cuisine,41.0033631,28.9747717,Fatih,09:00-22:00,Medium
The House Cafe Akaretler,Dining,World Cuisine,41.0423339,29.0026725,Beşiktaş,09:00-22:00,Medium
Emirgan Sütiş,Dining,World Cuisine,41.0428423,29.0023783,Beşiktaş,09:00-22:00,Medium
Zonaro Brasserie,Dining,World Cuisine,41.0425153,29.0025757,Beşiktaş,09:00-22:00,Medium
Antakya Mutfağı & Meyhanesi,Dining,World Cuisine,41.042903,29.0026197,Beşiktaş,09:00-22:00,Medium
Quppa Cafe,Dining,World Cuisine,41.0424466,29.0028834,Beşiktaş,09:00-22:00,Medium
Chez Moi,Dining,World Cuisine,41.0254144,28.9800215,Beyoğlu,09:00-22:00,Medium
Charlie Chaplin Köşesi,Other,General,41.0250792,28.9788924,Beyoğlu,09:00-22:00,Low
Özkonak Lokantası,Dining,World Cuisine,41.0311428,28.9828146,Beyoğlu,09:00-22:00,Medium
Kuytu Balık,Dining,World Cuisine,41.0223597,28.9710027,Beyoğlu,09:00-22:00,Medium
Akın Balık,Dining,World Cuisine,41.0221598,28.9730616,Beyoğlu,09:00-22:00,Medium
La Fontana Di Trevi,Dining,Italian_Pizza,41.0329782,28.9760223,Beyoğlu,09:00-22:00,Medium
Çin Büfe,Dining,World Cuisine,41.0340479,28.9788691,Beyoğlu,09:00-22:00,Medium
Fransız Geçidi,Other,General,41.024615,28.9792854,Beyoğlu,09:00-22:00,Low
Kaşıbeyaz,Dining,World Cuisine,41.1065916,28.9865225,Kağıthane,09:00-22:00,Medium
İrem Et Lokantası,Dining,Turkish,41.0862791,29.0049309,Kağıthane,Mo-Su 06:00-18:00,Medium
Sisko Dürüm,Dining,World Cuisine,41.0498335,29.0251183,Beşiktaş,09:00-22:00,Medium
المدينة,Dining,World Cuisine,41.0113272,28.9500194,Fatih,09:00-22:00,Medium
Meat'ng Steakhouse,Dining,World Cuisine,41.08642,29.02656,Şişli,09:00-22:00,Medium
melisa,Dining,Poğaça,41.0071354,29.0851881,ataşehir,09:00-22:00,Medium
Hasel Görele Pide,Dining,Turkish,41.0067983,29.0849848,Ümraniye,09:00-22:00,Medium
Şehit Uğur Taşçı Anıtı,History & Culture,Historical Building,41.1325992,29.0401268,Sarıyer,09:00-22:00,Low
Dilek Lokantası,Dining,World Cuisine,41.0736593,28.9042378,Gaziosmanpaşa,09:00-22:00,Medium
Sozeri Pide Guvec,Dining,World Cuisine,41.0736101,28.904265,Gaziosmanpaşa,09:00-22:00,Medium
Özkanoğlu Kebap,Dining,Turkish,41.0231629,28.977065,Beyoğlu,09:00-22:00,Medium
Kervan Karaköy,Dining,World Cuisine,41.026136,28.9814937,Beyoğlu,09:00-22:00,Medium
Fasuli,Dining,World Cuisine,41.0261611,28.9815268,Beyoğlu,09:00-22:00,Medium
Midpoint,Dining,World Cuisine,41.0315097,28.9761021,Beyoğlu,09:00-22:00,Medium
mom' steak burger,Dining,World Cuisine,41.0336481,28.9761429,Beyoğlu,09:00-22:00,Medium
taj-mahal,Dining,World Cuisine,41.033526,28.9758569,Beyoğlu,09:00-22:00,Medium
angen,Dining,World Cuisine,41.0291367,28.972967,Beyoğlu,09:00-22:00,Medium
mien,Dining,World Cuisine,41.0336214,28.9760071,Beyoğlu,09:00-22:00,Medium
Hazzopulo,Dining,World Cuisine,41.0333868,28.9759036,Beyoğlu,09:00-22:00,Medium
chapelle restaurant and bar,Dining,World Cuisine,41.0333737,28.9752632,Beyoğlu,09:00-22:00,Medium
pera,Dining,World Cuisine,41.033414,28.9753299,Beyoğlu,09:00-22:00,Medium
Simit Sarayı,Dining,World Cuisine,41.0361852,28.9845146,Beyoğlu,09:00-22:00,Medium
Al Madina restaurant,Dining,World Cuisine,41.0358869,28.9833204,Beyoğlu,09:00-22:00,Medium
beyoglu halk doner,Dining,World Cuisine,41.0362312,28.9842676,Beyoğlu,09:00-22:00,Medium
Galatalife Istanbul,Dining,World Cuisine,41.0265394,28.9746854,Beyoğlu,09:00-22:00,Medium
Chinese and Sushi experience,Dining,World Cuisine,41.028651,28.9732583,Beyoğlu,09:00-22:00,Medium
Ozgur Kasap,Dining,Steak_House,41.0139411,28.9754093,Fatih,09:00-22:00,High
Arsemia Pide,Dining,World Cuisine,41.0235221,29.0282166,üsküdar,09:00-22:00,Medium
Erguvan Restoran,Dining,World Cuisine,41.0233985,29.0284842,üsküdar,09:00-22:00,Medium
Selamiali efendi mezarı,Other,General,41.0236472,29.0296013,Üsküdar,09:00-22:00,Low
Pasa Doner,Dining,World Cuisine,41.0347631,28.9805924,Beyoğlu,09:00-22:00,Medium
Emin Baba Dürüm Evi,Dining,Turkish,41.062657,28.9974628,Şişli,09:00-22:00,Medium
Yıldız Konyalı,Dining,Turkish,41.062746,28.9985545,Şişli,09:00-22:00,Medium
Ortaklar Kanat & Dürüm Evi,Dining,Turkish;Kebab,41.063334,28.9984009,Şişli,09:00-22:00,Medium
Balik Noktasi,Dining,Turkish,41.0194152,28.972979,Beyoğlu,09:00-22:00,Medium
Pizza Hut,Dining,Pizza,41.071198,28.8097335,başakşehir,11:00-22:00,Medium
Köfteci Yusuf,Dining,Turkish,41.0713524,28.8100009,Başakşehir,09:00-22:00,Medium
Chill Pilates,Nature & Park,Park,41.0606771,28.9879028,Şişli,09:00-22:00,Low
Huqqabaz,Dining,World Cuisine,41.10687,28.9866322,Kağıthane,09:00-22:00,Medium
Serafina,Dining,World Cuisine,41.1046142,28.9855024,Kağıthane,09:00-22:00,Medium
Hünkar,Dining,World Cuisine,41.1054486,28.9860415,Kağıthane,09:00-22:00,Medium
Polonez Brasserie,Dining,World Cuisine,41.1078765,28.986373,Kağıthane,09:00-22:00,Medium
Baran ET & Mangal,Dining,World Cuisine,41.0174606,28.9548506,Fatih,09:00-22:00,Medium
Yağcıoğlu Cafe & Restoran,Dining,World Cuisine,41.00542,28.797085,Küçükçekmece,09:00-22:00,Medium
Köfteci Yusuf,Dining,Turkish,41.0072129,28.7958533,Küçükçekmece,09:00-22:00,Medium
Big Mamma's,Dining,World Cuisine,41.0373809,28.8835258,Esenler,09:00-22:00,Medium
Hazine Cihangir,Dining,World Cuisine,41.0307872,28.983231,Beyoğlu,09:00-22:00,Medium
Atatürk Büstü,History & Culture,Historical Building,41.0166351,29.0456912,Üsküdar,09:00-22:00,Low
Kırımlı Çibörek,Dining,Regional;Turkish;Hamurişi,41.0152133,28.9293708,Fatih,09:00-22:00,Medium
Mahir Lokantası,Dining,World Cuisine,41.0528842,28.9870944,Şişli,09:00-22:00,Medium
Nusr-Et,Dining,World Cuisine,41.0103797,28.9697262,Fatih,09:00-22:00,Medium
Agafya Meyhanesi,Dining,World Cuisine,41.0438237,29.0037925,beşiktaş,09:00-22:00,Medium
Galaktion,Dining,Georgian,41.0282522,28.97709,Beyoğlu,Mo-Su 12:00-23:00,Medium
Kroren Restaurant,Dining,Chinese,41.0174858,28.9297112,Fatih,Mo-Su 11:00-23:00,Medium
Tadında Anadolu,Dining,Turkish,41.0207668,29.0396613,Üsküdar,09:00-22:00,Medium
Bodrum Mantı,Dining,Turkish,41.0207304,29.0393592,Üsküdar,09:00-22:00,Medium
mezarlık,History & Culture,Historical Building,41.0562805,29.0577323,Ümraniye,09:00-22:00,Low
Raum,Dining,World Cuisine,41.0435448,29.0019658,Beşiktaş,09:00-22:00,Medium
1924 İstanbul,Dining,Russian,41.032858,28.9761331,Beyoğlu,16:00-24:00,Medium
Yakamoz Kanlica,Dining,World Cuisine,41.1004298,29.0656487,Beykoz,09:00-22:00,Medium
Köfteci İsmail,Dining,World Cuisine,41.2373793,28.9844949,Sarıyer,09:00-22:00,Medium
Melantias,Other,General,41.0584379,28.7383917,Esenyurt,09:00-22:00,Low
Karaköy Gümrük,Dining,Pasta;Burger;Chicken,41.0228719,28.9758376,Beyoğlu,Mo-Th 09:00-24:00; Fr-Sa 09:00-24:30; Su 10:00-22:00,Medium
Relax Mode Laleli,Dining,World Cuisine,41.0089005,28.9595231,Fatih,Mo-Su 11:00-23:00,Medium
Tarihî Merkezefendi Köftecisi,Dining,World Cuisine,41.0152587,28.9195427,Zeytinburnu,Mo-Su 11:30-20:00,Medium
Delimonti,Dining,World Cuisine,41.0583961,28.9803944,Şişli,Mo-Su 08:30-00:00,Medium
Sushi LAB,Dining,World Cuisine,41.0475205,29.0000147,Beşiktaş,09:00-22:00,Medium
Faik Pasha,Dining,World Cuisine,41.0321011,28.9805883,Beyoğlu,09:00-22:00,Medium
Kardeşim Kebap,Dining,Kebab,41.0089983,29.0369241,Kadıköy,Mo-Su 11:00-22:30,Medium
Nevizade,Dining,World Cuisine,41.0348432,28.9777308,Beyoğlu,09:00-22:00,Medium
Ziya,Dining,World Cuisine,41.0139353,28.9757179,Fatih,09:00-22:00,Medium
Sariyer Börekçisi,Dining,Turkish,41.1091914,28.9868412,Kağıthane,Mo-Su 09:00-21:00,Medium
Surp Boğos,Other,General,41.1622847,29.046941,Sarıyer,09:00-22:00,Low
Sefko restaurant,Dining,World Cuisine,41.0074145,28.9580203,Fatih,09:00-22:00,Medium
